episode_id,seat,player_name,won,reward,opponent_reward,day0_hires,total_hires,cows,sheep,geese,wheat_seeds,carrot_seeds,tomato_seeds,strawberry_seeds,melon_seeds,ne_unlock_day,sw_unlock_day,se_unlock_day,milk_sold,wool_sold,egg_sold,wheat_sold,carrot_sold,tomato_sold,strawberry_sold,melon_sold,fert_sold,pressure_wheat,pressure_carrot,pressure_tomato,pressure_strawberry,pressure_melon,pressure_egg,pressure_milk,pressure_wool,pressure_fert,cluster_id,shops_list
95703029,1,Ryo Hasegawa,1,61175.0,51036.0,5,289,10,2,0,144,56,0,24,23,5,10,-1,31,27,0,184,6,0,23,0,77,25,37,7,13,1,13,13,13,0,0,PET_CAFE|PIZZA_SHOP|BAKERY|ICE_CREAM_SHOP|PET_CAFE|BRUNCH_SPOT|YARN_STORE|PET_CAFE
95703032,0,Xiaowenhao404,0,99174.0,100614.0,5,277,10,4,0,127,14,0,42,12,6,11,-1,17,29,0,634,0,0,33,10,149,25,13,7,37,1,13,31,1,0,8,PET_CAFE|BRUNCH_SPOT|SMOOTHIE_SHOP|SMOOTHIE_SHOP|ICE_CREAM_SHOP|SMOOTHIE_SHOP|PIZZA_SHOP|BRUNCH_SPOT
95703032,1,Izzoudine Mohamed KANTA,1,100614.0,99174.0,5,277,8,6,0,132,6,0,38,12,6,11,-1,0,9,0,487,0,0,48,0,189,25,13,7,37,1,13,31,1,0,8,PET_CAFE|BRUNCH_SPOT|SMOOTHIE_SHOP|SMOOTHIE_SHOP|ICE_CREAM_SHOP|SMOOTHIE_SHOP|PIZZA_SHOP|BRUNCH_SPOT
95709888,0,Kobe BRYANT,1,93917.0,90863.0,5,277,8,6,0,132,6,0,38,12,6,11,-1,0,19,0,465,0,0,48,0,189,25,19,7,25,1,13,19,13,0,1,SMOOTHIE_SHOP|PET_CAFE|FARMERS_MARKET|SMOOTHIE_SHOP|ICE_CREAM_SHOP|BAKERY|BAKERY|YARN_STORE
95709888,1,Luan Kunyu,0,90863.0,93917.0,5,277,10,4,0,125,5,0,42,12,6,11,-1,9,14,0,360,0,0,43,0,194,25,19,7,25,1,13,19,13,0,1,SMOOTHIE_SHOP|PET_CAFE|FARMERS_MARKET|SMOOTHIE_SHOP|ICE_CREAM_SHOP|BAKERY|BAKERY|YARN_STORE
95709891,0,James Holland,1,122788.0,120147.0,5,278,10,4,0,123,5,0,42,12,6,11,-1,3,22,0,304,0,0,26,0,123,31,19,7,37,1,7,31,1,0,8,BAKERY|ICE_CREAM_SHOP|SMOOTHIE_SHOP|ICE_CREAM_SHOP|FARMERS_MARKET|ICE_CREAM_SHOP|SMOOTHIE_SHOP|PET_CAFE
95709891,1,Victor @ Tufa Labs,0,120147.0,122788.0,5,277,10,4,0,124,5,0,42,12,6,11,-1,26,3,0,1853,0,0,28,0,28,31,19,7,37,1,7,31,1,0,8,BAKERY|ICE_CREAM_SHOP|SMOOTHIE_SHOP|ICE_CREAM_SHOP|FARMERS_MARKET|ICE_CREAM_SHOP|SMOOTHIE_SHOP|PET_CAFE
95714336,0,u,1,61071.0,61015.0,5,277,10,4,0,125,5,0,38,16,6,11,-1,32,15,0,415,0,0,69,5,216,25,13,7,13,1,13,13,37,0,11,PET_CAFE|BRUNCH_SPOT|PIZZA_SHOP|ICE_CREAM_SHOP|BAKERY|YARN_STORE|YARN_STORE|YARN_STORE
95714336,1,Kostiantyn Isaienkov,0,61015.0,61071.0,5,277,8,4,2,131,12,0,42,12,6,11,-1,0,9,12,355,0,0,59,0,177,25,13,7,13,1,13,13,37,0,11,PET_CAFE|BRUNCH_SPOT|PIZZA_SHOP|ICE_CREAM_SHOP|BAKERY|YARN_STORE|YARN_STORE|YARN_STORE
95714337,0,Izzoudine Mohamed KANTA,0,98799.0,100869.0,5,277,6,12,0,152,4,0,34,17,6,11,12,22,0,0,808,0,0,27,0,251,31,19,25,7,1,7,19,25,0,5,BAKERY|YARN_STORE|PIZZA_SHOP|YARN_STORE|PIZZA_SHOP|FARMERS_MARKET|PIZZA_SHOP|PET_CAFE
95714337,1,Arman Tuganbaev,1,100869.0,98799.0,2,253,6,12,0,133,0,12,28,11,6,11,-1,35,31,0,230,0,19,128,18,195,31,19,25,7,1,7,19,25,0,5,BAKERY|YARN_STORE|PIZZA_SHOP|YARN_STORE|PIZZA_SHOP|FARMERS_MARKET|PIZZA_SHOP|PET_CAFE
95714449,0,James Holland,1,66740.0,62746.0,5,278,10,4,0,123,5,0,42,12,6,11,-1,3,22,0,304,0,0,26,0,123,43,7,7,25,1,25,13,13,0,14,BRUNCH_SPOT|BAKERY|ICE_CREAM_SHOP|BAKERY|YARN_STORE|ICE_CREAM_SHOP|BAKERY|FARMERS_MARKET
95714449,1,Eddy Despradel,0,62746.0,66740.0,5,277,10,4,0,133,13,0,42,12,6,11,-1,8,8,0,366,0,0,41,0,188,43,7,7,25,1,25,13,13,0,14,BRUNCH_SPOT|BAKERY|ICE_CREAM_SHOP|BAKERY|YARN_STORE|ICE_CREAM_SHOP|BAKERY|FARMERS_MARKET
95716725,0,peikopon,1,69013.0,66162.0,5,278,10,4,0,113,20,0,38,12,6,11,-1,3,5,0,347,0,0,26,0,123,19,25,7,19,1,13,25,1,0,1,BAKERY|SMOOTHIE_SHOP|SMOOTHIE_SHOP|PET_CAFE|PIZZA_SHOP|BAKERY|SMOOTHIE_SHOP|PET_CAFE
95716725,1,Luan Kunyu,0,66162.0,69013.0,5,277,10,4,0,125,5,0,42,12,6,11,-1,9,14,0,365,0,0,38,0,193,19,25,7,19,1,13,25,1,0,1,BAKERY|SMOOTHIE_SHOP|SMOOTHIE_SHOP|PET_CAFE|PIZZA_SHOP|BAKERY|SMOOTHIE_SHOP|PET_CAFE
95718924,0,Crop Dusta,1,114361.0,107654.0,4,296,9,2,0,50,34,10,49,14,5,8,-1,0,0,0,27,23,32,43,0,3,43,25,13,43,1,13,19,1,0,4,ICE_CREAM_SHOP|FARMERS_MARKET|ICE_CREAM_SHOP|BRUNCH_SPOT|FARMERS_MARKET|PET_CAFE|BRUNCH_SPOT|ICE_CREAM_SHOP
95718924,1,ReCurSiON,0,107654.0,114361.0,4,263,9,4,0,140,0,0,37,20,6,10,-1,18,9,0,166,0,0,47,6,115,43,25,13,43,1,13,19,1,0,4,ICE_CREAM_SHOP|FARMERS_MARKET|ICE_CREAM_SHOP|BRUNCH_SPOT|FARMERS_MARKET|PET_CAFE|BRUNCH_SPOT|ICE_CREAM_SHOP
95718951,0,shyjin,1,76826.0,76550.0,5,277,10,4,0,125,5,0,42,12,6,11,-1,9,14,0,371,0,0,47,0,192,31,25,13,19,1,7,31,1,0,1,PET_CAFE|ICE_CREAM_SHOP|SMOOTHIE_SHOP|BAKERY|PIZZA_SHOP|ICE_CREAM_SHOP|PET_CAFE|PIZZA_SHOP
95718951,1,bplyc15,0,76550.0,76826.0,5,277,10,4,0,129,5,0,42,12,6,11,-1,2,24,0,323,0,0,34,0,189,31,25,13,19,1,7,31,1,0,1,PET_CAFE|ICE_CREAM_SHOP|SMOOTHIE_SHOP|BAKERY|PIZZA_SHOP|ICE_CREAM_SHOP|PET_CAFE|PIZZA_SHOP
95723508,0,SaiKushal185,0,85329.0,90002.0,5,277,10,4,0,129,5,0,42,12,6,11,-1,3,14,0,279,0,0,43,0,58,31,25,1,25,1,25,13,1,0,3,BRUNCH_SPOT|BRUNCH_SPOT|ICE_CREAM_SHOP|SMOOTHIE_SHOP|PET_CAFE|PET_CAFE|BAKERY|BAKERY
95723508,1,Kostiantyn Isaienkov,1,90002.0,85329.0,5,277,8,4,2,131,12,0,42,12,6,11,-1,0,9,12,347,0,0,59,0,177,31,25,1,25,1,25,13,1,0,3,BRUNCH_SPOT|BRUNCH_SPOT|ICE_CREAM_SHOP|SMOOTHIE_SHOP|PET_CAFE|PET_CAFE|BAKERY|BAKERY
95728051,0,Luan Kunyu,0,80978.0,88321.0,5,277,8,6,0,125,5,0,42,12,6,11,-1,1,69,0,371,0,0,51,0,192,31,25,25,37,1,7,13,13,0,4,FARMERS_MARKET|BAKERY|FARMERS_MARKET|FARMERS_MARKET|SMOOTHIE_SHOP|SMOOTHIE_SHOP|YARN_STORE|FARMERS_MARKET
95728051,1,Ryo Hasegawa,1,88321.0,80978.0,5,290,8,3,0,163,0,0,36,11,6,10,-1,38,33,0,229,0,0,20,0,58,31,25,25,37,1,7,13,13,0,4,FARMERS_MARKET|BAKERY|FARMERS_MARKET|FARMERS_MARKET|SMOOTHIE_SHOP|SMOOTHIE_SHOP|YARN_STORE|FARMERS_MARKET
95728063,0,Luan Kunyu,0,99158.0,100704.0,5,277,10,4,0,125,5,0,42,12,6,11,-1,3,14,0,365,0,0,54,0,192,25,19,7,25,1,7,19,25,0,2,SMOOTHIE_SHOP|FARMERS_MARKET|PET_CAFE|ICE_CREAM_SHOP|ICE_CREAM_SHOP|YARN_STORE|BAKERY|YARN_STORE
95728063,1,Efe Can Celiksoy,1,100704.0,99158.0,5,277,10,4,0,126,16,0,42,12,6,11,-1,9,21,0,435,0,0,26,0,192,25,19,7,25,1,7,19,25,0,2,SMOOTHIE_SHOP|FARMERS_MARKET|PET_CAFE|ICE_CREAM_SHOP|ICE_CREAM_SHOP|YARN_STORE|BAKERY|YARN_STORE
95730349,0,Kostiantyn Isaienkov,1,105950.0,94012.0,5,277,6,6,2,131,12,0,42,12,6,11,-1,0,63,12,337,0,0,59,0,177,37,7,19,25,1,19,19,13,0,7,BRUNCH_SPOT|FARMERS_MARKET|YARN_STORE|SMOOTHIE_SHOP|BRUNCH_SPOT|PIZZA_SHOP|BAKERY|PIZZA_SHOP
95730349,1,Michael Timbs,0,94012.0,105950.0,5,277,10,4,0,125,15,0,42,12,6,11,-1,16,11,0,342,0,0,39,0,95,37,7,19,25,1,19,19,13,0,7,BRUNCH_SPOT|FARMERS_MARKET|YARN_STORE|SMOOTHIE_SHOP|BRUNCH_SPOT|PIZZA_SHOP|BAKERY|PIZZA_SHOP
95730350,0,SaiKushal185,1,55860.0,54671.0,5,277,6,12,0,130,1,0,42,12,6,11,12,13,0,0,448,0,0,98,2,72,19,13,1,19,1,19,19,13,0,1,YARN_STORE|PET_CAFE|BAKERY|SMOOTHIE_SHOP|BAKERY|SMOOTHIE_SHOP|BAKERY|SMOOTHIE_SHOP
95730350,1,feel the borov,0,54671.0,55860.0,5,277,6,12,0,127,1,0,42,12,6,11,12,22,0,0,631,0,0,81,2,200,19,13,1,19,1,19,19,13,0,1,YARN_STORE|PET_CAFE|BAKERY|SMOOTHIE_SHOP|BAKERY|SMOOTHIE_SHOP|BAKERY|SMOOTHIE_SHOP
95732647,0,ReCurSiON,1,62655.0,57402.0,4,262,9,4,0,143,0,0,37,18,6,10,-1,12,14,0,265,0,0,28,6,67,31,31,19,13,1,7,19,13,0,10,PET_CAFE|ICE_CREAM_SHOP|PET_CAFE|PIZZA_SHOP|FARMERS_MARKET|BAKERY|PIZZA_SHOP|YARN_STORE
95732647,1,Kostiantyn Isaienkov,0,57402.0,62655.0,5,277,10,4,0,135,14,0,34,20,6,11,-1,21,10,0,534,0,0,16,10,134,31,31,19,13,1,7,19,13,0,10,PET_CAFE|ICE_CREAM_SHOP|PET_CAFE|PIZZA_SHOP|FARMERS_MARKET|BAKERY|PIZZA_SHOP|YARN_STORE
95732648,0,Suneeth reddy,1,98271.0,93519.0,5,277,10,4,0,129,5,0,42,12,6,11,-1,3,14,0,307,0,0,28,0,48,37,25,19,31,1,13,13,13,0,4,BRUNCH_SPOT|BRUNCH_SPOT|ICE_CREAM_SHOP|YARN_STORE|PET_CAFE|FARMERS_MARKET|PIZZA_SHOP|FARMERS_MARKET
95732648,1,TTANE,0,93519.0,98271.0,5,277,10,4,0,133,13,0,42,12,6,11,-1,126,11,0,366,0,0,41,0,200,37,25,19,31,1,13,13,13,0,4,BRUNCH_SPOT|BRUNCH_SPOT|ICE_CREAM_SHOP|YARN_STORE|PET_CAFE|FARMERS_MARKET|PIZZA_SHOP|FARMERS_MARKET
95732649,0,lucaskna,1,113988.0,108035.0,5,277,10,4,0,118,15,0,42,12,6,11,-1,0,9,0,326,0,0,11,0,74,31,1,7,37,1,19,31,1,0,9,SMOOTHIE_SHOP|BRUNCH_SPOT|BRUNCH_SPOT|SMOOTHIE_SHOP|PIZZA_SHOP|BAKERY|SMOOTHIE_SHOP|ICE_CREAM_SHOP
95732649,1,Xiaowenhao404,0,108035.0,113988.0,5,277,10,4,0,127,14,0,42,12,6,11,-1,18,33,0,636,0,0,25,22,150,31,1,7,37,1,19,31,1,0,9,SMOOTHIE_SHOP|BRUNCH_SPOT|BRUNCH_SPOT|SMOOTHIE_SHOP|PIZZA_SHOP|BAKERY|SMOOTHIE_SHOP|ICE_CREAM_SHOP
95732663,0,Xiaowenhao404,1,54375.0,49829.0,5,277,8,6,0,128,48,0,42,12,6,11,-1,58,57,0,960,11,0,123,10,157,37,37,19,31,1,13,13,1,0,4,PET_CAFE|BRUNCH_SPOT|PET_CAFE|PIZZA_SHOP|FARMERS_MARKET|BRUNCH_SPOT|ICE_CREAM_SHOP|FARMERS_MARKET
95732663,1,Kobe BRYANT,0,49829.0,54375.0,5,277,8,6,0,132,6,0,38,12,6,11,-1,0,11,0,482,0,0,48,0,189,37,37,19,31,1,13,13,1,0,4,PET_CAFE|BRUNCH_SPOT|PET_CAFE|PIZZA_SHOP|FARMERS_MARKET|BRUNCH_SPOT|ICE_CREAM_SHOP|FARMERS_MARKET
95734935,0,Xiaowenhao404,0,111870.0,116342.0,5,277,10,4,0,127,15,0,42,12,6,11,-1,10,27,0,620,0,0,42,10,150,37,19,19,31,1,13,25,1,0,6,PIZZA_SHOP|FARMERS_MARKET|SMOOTHIE_SHOP|ICE_CREAM_SHOP|BRUNCH_SPOT|PIZZA_SHOP|PET_CAFE|BRUNCH_SPOT
95734935,1,peikopon,1,116342.0,111870.0,5,278,10,4,0,125,5,2,34,12,6,11,-1,3,6,0,352,0,0,26,0,127,37,19,19,31,1,13,25,1,0,6,PIZZA_SHOP|FARMERS_MARKET|SMOOTHIE_SHOP|ICE_CREAM_SHOP|BRUNCH_SPOT|PIZZA_SHOP|PET_CAFE|BRUNCH_SPOT
95734938,0,ReCurSiON,1,87121.0,85704.0,4,262,9,4,0,143,0,0,37,15,6,10,-1,12,15,0,265,0,0,28,6,67,19,13,7,13,1,13,19,25,0,11,SMOOTHIE_SHOP|BAKERY|PIZZA_SHOP|YARN_STORE|BAKERY|YARN_STORE|SMOOTHIE_SHOP|PET_CAFE
95734938,1,James Holland,0,85704.0,87121.0,5,277,10,4,0,127,6,0,34,20,6,11,-1,22,13,0,308,0,0,16,12,138,19,13,7,13,1,13,19,25,0,11,SMOOTHIE_SHOP|BAKERY|PIZZA_SHOP|YARN_STORE|BAKERY|YARN_STORE|SMOOTHIE_SHOP|PET_CAFE
95734939,0,Laplacenvmv,0,59865.0,61734.0,5,277,10,4,0,125,5,0,42,12,6,11,-1,5,17,0,371,0,0,34,0,192,43,19,7,25,1,31,7,1,0,3,PET_CAFE|ICE_CREAM_SHOP|FARMERS_MARKET|BRUNCH_SPOT|BAKERY|BAKERY|BAKERY|BRUNCH_SPOT
95734939,1,lucaskna,1,61734.0,59865.0,5,277,10,4,0,125,5,0,42,12,6,11,-1,0,12,0,434,0,0,54,0,57,43,19,7,25,1,31,7,1,0,3,PET_CAFE|ICE_CREAM_SHOP|FARMERS_MARKET|BRUNCH_SPOT|BAKERY|BAKERY|BAKERY|BRUNCH_SPOT
95734940,0,peikopon,0,91186.0,109843.0,5,278,10,4,0,125,5,2,36,12,6,11,-1,3,17,0,381,0,0,26,0,124,37,13,19,31,1,13,13,25,0,13,FARMERS_MARKET|BRUNCH_SPOT|YARN_STORE|YARN_STORE|BRUNCH_SPOT|PIZZA_SHOP|ICE_CREAM_SHOP|FARMERS_MARKET
95734940,1,Izzoudine Mohamed KANTA,1,109843.0,91186.0,5,277,6,8,0,132,6,0,38,12,6,11,-1,0,59,0,489,0,0,48,0,196,37,13,19,31,1,13,13,25,0,13,FARMERS_MARKET|BRUNCH_SPOT|YARN_STORE|YARN_STORE|BRUNCH_SPOT|PIZZA_SHOP|ICE_CREAM_SHOP|FARMERS_MARKET
95734941,0,Crop Dusta,1,82507.0,75761.0,4,296,5,3,3,159,0,18,25,16,5,8,-1,31,0,0,45,0,22,30,0,13,31,13,13,37,1,19,19,1,0,9,BAKERY|FARMERS_MARKET|BAKERY|FARMERS_MARKET|SMOOTHIE_SHOP|SMOOTHIE_SHOP|SMOOTHIE_SHOP|BRUNCH_SPOT
95734941,1,Arman Tuganbaev,0,75761.0,82507.0,2,252,8,4,0,141,0,0,39,26,7,9,-1,79,23,0,228,0,0,35,24,108,31,13,13,37,1,19,19,1,0,9,BAKERY|FARMERS_MARKET|BAKERY|FARMERS_MARKET|SMOOTHIE_SHOP|SMOOTHIE_SHOP|SMOOTHIE_SHOP|BRUNCH_SPOT
95734942,0,Subramanya N,1,131162.0,95292.0,6,304,3,18,0,79,11,18,33,12,6,10,-1,9,68,0,61,9,12,69,12,25,31,19,25,19,1,7,7,37,0,13,FARMERS_MARKET|YARN_STORE|PIZZA_SHOP|YARN_STORE|FARMERS_MARKET|FARMERS_MARKET|BAKERY|YARN_STORE
95734942,1,カワシギ,0,95292.0,131162.0,5,277,6,12,0,148,15,0,34,20,6,11,12,14,0,0,651,0,0,32,10,252,31,19,25,19,1,7,7,37,0,13,FARMERS_MARKET|YARN_STORE|PIZZA_SHOP|YARN_STORE|FARMERS_MARKET|FARMERS_MARKET|BAKERY|YARN_STORE
95734943,0,カワシギ,1,72918.0,72590.0,5,277,6,12,0,165,12,0,34,20,6,11,12,15,27,0,614,0,0,5,0,270,31,19,19,19,1,13,19,13,0,5,PET_CAFE|YARN_STORE|BRUNCH_SPOT|FARMERS_MARKET|SMOOTHIE_SHOP|PIZZA_SHOP|PIZZA_SHOP|BAKERY
95734943,1,Subramanya N,0,72590.0,72918.0,6,307,3,10,0,105,40,0,35,14,6,10,-1,32,32,0,108,13,0,45,6,18,31,19,19,19,1,13,19,13,0,5,PET_CAFE|YARN_STORE|BRUNCH_SPOT|FARMERS_MARKET|SMOOTHIE_SHOP|PIZZA_SHOP|PIZZA_SHOP|BAKERY
95734944,0,Crop Dusta,1,67311.0,60247.0,4,292,4,10,4,99,74,0,26,18,5,10,-1,0,1,0,44,82,0,23,0,18,25,31,7,13,1,19,7,13,0,0,PET_CAFE|BAKERY|YARN_STORE|FARMERS_MARKET|PET_CAFE|SMOOTHIE_SHOP|BAKERY|BAKERY
95734944,1,Ryo Hasegawa,0,60247.0,67311.0,5,290,6,6,0,149,62,0,24,23,5,10,-1,37,20,0,193,3,0,23,0,80,25,31,7,13,1,19,7,13,0,0,PET_CAFE|BAKERY|YARN_STORE|FARMERS_MARKET|PET_CAFE|SMOOTHIE_SHOP|BAKERY|BAKERY
95734945,0,tetsuya,1,105369.0,99448.0,6,305,7,8,0,149,0,0,32,15,7,10,-1,33,17,0,91,0,0,7,6,150,19,19,13,25,1,1,25,25,0,2,PIZZA_SHOP|PET_CAFE|YARN_STORE|SMOOTHIE_SHOP|FARMERS_MARKET|SMOOTHIE_SHOP|YARN_STORE|ICE_CREAM_SHOP
95734945,1,Ryo Hasegawa,0,99448.0,105369.0,5,290,7,8,0,152,18,8,24,23,5,10,-1,6,0,0,173,3,1,37,0,87,19,19,13,25,1,1,25,25,0,2,PIZZA_SHOP|PET_CAFE|YARN_STORE|SMOOTHIE_SHOP|FARMERS_MARKET|SMOOTHIE_SHOP|YARN_STORE|ICE_CREAM_SHOP
95741824,0,Victor @ Tufa Labs,0,98129.0,102299.0,5,277,10,4,0,129,6,0,34,20,6,11,-1,26,2,0,2033,0,0,23,8,84,43,7,19,31,1,13,31,1,0,6,FARMERS_MARKET|SMOOTHIE_SHOP|ICE_CREAM_SHOP|BRUNCH_SPOT|BAKERY|PIZZA_SHOP|PIZZA_SHOP|ICE_CREAM_SHOP
95741824,1,Crop Dusta,1,102299.0,98129.0,4,296,8,3,0,75,0,0,54,14,5,8,-1,82,0,0,32,0,0,42,0,16,43,7,19,31,1,13,31,1,0,6,FARMERS_MARKET|SMOOTHIE_SHOP|ICE_CREAM_SHOP|BRUNCH_SPOT|BAKERY|PIZZA_SHOP|PIZZA_SHOP|ICE_CREAM_SHOP
95746362,0,カワシギ,0,101663.0,103918.0,5,277,10,4,0,124,16,0,42,12,6,11,-1,16,2,0,428,2,0,19,10,149,31,25,19,37,1,1,31,1,0,6,FARMERS_MARKET|FARMERS_MARKET|SMOOTHIE_SHOP|SMOOTHIE_SHOP|PET_CAFE|ICE_CREAM_SHOP|ICE_CREAM_SHOP|PIZZA_SHOP
95746362,1,Izzoudine Mohamed KANTA,1,103918.0,101663.0,5,277,8,6,0,132,6,0,38,12,6,11,-1,0,11,0,497,0,0,48,0,189,31,25,19,37,1,1,31,1,0,6,FARMERS_MARKET|FARMERS_MARKET|SMOOTHIE_SHOP|SMOOTHIE_SHOP|PET_CAFE|ICE_CREAM_SHOP|ICE_CREAM_SHOP|PIZZA_SHOP
95748654,0,peikopon,1,90855.0,87810.0,5,278,10,4,0,125,5,2,36,12,6,11,-1,3,7,0,422,0,0,26,0,124,43,13,25,31,1,19,13,13,0,4,FARMERS_MARKET|BRUNCH_SPOT|BRUNCH_SPOT|BRUNCH_SPOT|FARMERS_MARKET|PIZZA_SHOP|PIZZA_SHOP|YARN_STORE
95748654,1,Giulio Ravasio,0,87810.0,90855.0,5,278,10,4,0,123,5,0,42,12,6,11,-1,3,19,0,330,0,0,26,0,112,43,13,25,31,1,19,13,13,0,4,FARMERS_MARKET|BRUNCH_SPOT|BRUNCH_SPOT|BRUNCH_SPOT|FARMERS_MARKET|PIZZA_SHOP|PIZZA_SHOP|YARN_STORE
95748696,0,peikopon,1,62862.0,59477.0,5,278,10,4,0,125,5,2,36,12,6,11,-1,3,19,0,307,0,0,26,0,124,37,19,19,19,1,19,13,13,0,7,BAKERY|PIZZA_SHOP|BRUNCH_SPOT|YARN_STORE|PIZZA_SHOP|BRUNCH_SPOT|FARMERS_MARKET|PET_CAFE
95748696,1,Kostiantyn Isaienkov,0,59477.0,62862.0,5,277,10,4,0,131,12,0,42,12,6,11,-1,2,7,0,355,0,0,59,0,177,37,19,19,19,1,19,13,13,0,7,BAKERY|PIZZA_SHOP|BRUNCH_SPOT|YARN_STORE|PIZZA_SHOP|BRUNCH_SPOT|FARMERS_MARKET|PET_CAFE
95750962,0,ReCurSiON,0,114127.0,122290.0,4,262,9,4,0,143,0,0,37,20,6,10,-1,12,0,0,265,0,0,28,6,67,43,31,31,31,1,1,25,1,0,6,FARMERS_MARKET|ICE_CREAM_SHOP|PIZZA_SHOP|ICE_CREAM_SHOP|PET_CAFE|FARMERS_MARKET|PIZZA_SHOP|FARMERS_MARKET
95750962,1,peikopon,1,122290.0,114127.0,5,277,10,4,0,100,33,2,32,20,6,11,-1,31,3,0,504,0,0,14,12,140,43,31,31,31,1,1,25,1,0,6,FARMERS_MARKET|ICE_CREAM_SHOP|PIZZA_SHOP|ICE_CREAM_SHOP|PET_CAFE|FARMERS_MARKET|PIZZA_SHOP|FARMERS_MARKET
95750966,0,ReCurSiON,1,131943.0,130675.0,4,262,9,4,0,143,0,0,37,15,6,10,-1,12,0,0,265,0,0,28,6,67,25,13,7,31,1,7,37,1,0,8,ICE_CREAM_SHOP|ICE_CREAM_SHOP|SMOOTHIE_SHOP|BAKERY|PET_CAFE|SMOOTHIE_SHOP|PIZZA_SHOP|SMOOTHIE_SHOP
95750966,1,shyjin,0,130675.0,131943.0,5,277,8,6,0,122,5,0,34,20,6,11,-1,39,28,0,500,0,0,53,6,172,25,13,7,31,1,7,37,1,0,8,ICE_CREAM_SHOP|ICE_CREAM_SHOP|SMOOTHIE_SHOP|BAKERY|PET_CAFE|SMOOTHIE_SHOP|PIZZA_SHOP|SMOOTHIE_SHOP
95750968,0,bplyc15,1,75700.0,73187.0,5,277,6,12,0,130,1,0,42,12,6,11,12,17,0,0,445,0,0,51,2,195,43,13,13,31,1,25,7,13,0,3,YARN_STORE|BRUNCH_SPOT|BAKERY|ICE_CREAM_SHOP|BRUNCH_SPOT|FARMERS_MARKET|BAKERY|FARMERS_MARKET
95750968,1,Giulio Ravasio,0,73187.0,75700.0,5,277,6,12,0,136,9,0,42,12,6,11,12,22,0,0,675,0,0,81,2,200,43,13,13,31,1,25,7,13,0,3,YARN_STORE|BRUNCH_SPOT|BAKERY|ICE_CREAM_SHOP|BRUNCH_SPOT|FARMERS_MARKET|BAKERY|FARMERS_MARKET
95757742,0,James Holland,1,54067.0,53849.0,5,278,10,4,0,123,5,0,42,12,6,11,-1,3,22,0,304,0,0,26,0,123,37,31,19,19,1,19,13,1,0,0,PET_CAFE|BRUNCH_SPOT|FARMERS_MARKET|BRUNCH_SPOT|PIZZA_SHOP|PET_CAFE|BAKERY|PIZZA_SHOP
95757742,1,SaiKushal185,0,53849.0,54067.0,5,277,8,6,0,129,5,0,42,12,6,11,-1,1,51,0,279,0,0,46,0,57,37,31,19,19,1,19,13,1,0,0,PET_CAFE|BRUNCH_SPOT|FARMERS_MARKET|BRUNCH_SPOT|PIZZA_SHOP|PET_CAFE|BAKERY|PIZZA_SHOP
95759970,0,TTANE,0,39207.0,73352.0,5,277,8,6,0,133,13,0,42,12,6,11,-1,36,54,0,371,0,0,113,0,204,25,55,13,19,1,1,19,1,0,10,PET_CAFE|PET_CAFE|PET_CAFE|ICE_CREAM_SHOP|PIZZA_SHOP|ICE_CREAM_SHOP|FARMERS_MARKET|PET_CAFE
95759970,1,Xiaowenhao404,1,73352.0,39207.0,5,277,8,6,0,131,48,0,42,12,6,11,-1,49,44,0,936,11,0,127,10,157,25,55,13,19,1,1,19,1,0,10,PET_CAFE|PET_CAFE|PET_CAFE|ICE_CREAM_SHOP|PIZZA_SHOP|ICE_CREAM_SHOP|FARMERS_MARKET|PET_CAFE
95762298,0,Ryo Hasegawa,1,93480.0,86589.0,5,290,7,7,0,173,0,0,35,11,6,9,-1,0,36,0,194,0,0,101,0,101,37,19,25,19,1,7,25,13,0,5,PIZZA_SHOP|YARN_STORE|PIZZA_SHOP|PET_CAFE|PIZZA_SHOP|ICE_CREAM_SHOP|FARMERS_MARKET|BRUNCH_SPOT
95762298,1,feel the borov,0,86589.0,93480.0,5,277,6,12,0,143,3,0,34,17,6,11,12,26,0,0,741,0,0,32,0,250,37,19,25,19,1,7,25,13,0,5,PIZZA_SHOP|YARN_STORE|PIZZA_SHOP|PET_CAFE|PIZZA_SHOP|ICE_CREAM_SHOP|FARMERS_MARKET|BRUNCH_SPOT
95762303,0,Efe Can Celiksoy,1,49416.0,48003.0,5,277,10,4,0,126,16,0,42,12,6,11,-1,9,21,0,417,0,0,26,0,192,31,43,25,19,1,7,7,13,0,10,PIZZA_SHOP|FARMERS_MARKET|PET_CAFE|BAKERY|PET_CAFE|YARN_STORE|FARMERS_MARKET|FARMERS_MARKET
95762303,1,Luan Kunyu,0,48003.0,49416.0,5,277,10,4,0,125,5,0,42,12,6,11,-1,3,11,0,365,0,0,62,0,192,31,43,25,19,1,7,7,13,0,10,PIZZA_SHOP|FARMERS_MARKET|PET_CAFE|BAKERY|PET_CAFE|YARN_STORE|FARMERS_MARKET|FARMERS_MARKET
95762304,0,Efe Can Celiksoy,0,74501.0,77938.0,5,277,10,4,0,138,16,0,34,20,6,11,-1,56,26,0,454,0,0,0,6,166,37,25,19,31,1,7,25,1,0,6,FARMERS_MARKET|BAKERY|SMOOTHIE_SHOP|FARMERS_MARKET|PET_CAFE|ICE_CREAM_SHOP|PIZZA_SHOP|ICE_CREAM_SHOP
